name,size,crtime,parent_path,malware_class,delete_flag
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.GroupPolicy.Reporting.Resources/,None,1
2.0.0.0_en_31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.GroupPolicy.Reporting.Resources/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.GroupPolicy.Reporting.Resources/2.0.0.0_en_31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.GroupPolicy.Reporting.Resources/2.0.0.0_en_31bf3856ad364e35/,None,1
Microsoft.Ink.Resources,48,1247549867,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.Ink.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.Ink.Resources/,None,1
6.1.0.0_en_31bf3856ad364e35,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.Ink.Resources/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.Ink.Resources/6.1.0.0_en_31bf3856ad364e35/,None,1
..,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.Ink.Resources/6.1.0.0_en_31bf3856ad364e35/,None,1
Microsoft.JScript,48,1247541609,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.JScript/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.JScript/,None,1
8.0.0.0__b03f5f7f11d50a3a,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.JScript/,None,1
.,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.JScript/8.0.0.0__b03f5f7f11d50a3a/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.JScript/8.0.0.0__b03f5f7f11d50a3a/,None,1
Microsoft.ManagementConsole,48,1247541609,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.ManagementConsole/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.ManagementConsole/,None,1
3.0.0.0__31bf3856ad364e35,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.ManagementConsole/,None,1
.,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.ManagementConsole/3.0.0.0__31bf3856ad364e35/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.ManagementConsole/3.0.0.0__31bf3856ad364e35/,None,1
Microsoft.ManagementConsole.Resources,48,1247549867,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.ManagementConsole.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.ManagementConsole.Resources/,None,1
3.0.0.0_en_31bf3856ad364e35,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.ManagementConsole.Resources/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.ManagementConsole.Resources/3.0.0.0_en_31bf3856ad364e35/,None,1
..,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.ManagementConsole.Resources/3.0.0.0_en_31bf3856ad364e35/,None,1
Microsoft.MediaCenter,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.MediaCenter.Bml,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Bml/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Bml/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Bml/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Bml/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Bml/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.MediaCenter.iTV,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.iTV/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.iTV/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.iTV/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.iTV/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.iTV/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.MediaCenter.iTv.Hosting,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.iTv.Hosting/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.iTv.Hosting/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.iTv.Hosting/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.iTv.Hosting/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.iTv.Hosting/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.MediaCenter.ITVVM,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.ITVVM/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.ITVVM/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.ITVVM/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.ITVVM/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.ITVVM/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.MediaCenter.Shell,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Shell/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Shell/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Shell/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Shell/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Shell/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.MediaCenter.Sports,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Sports/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Sports/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Sports/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Sports/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.Sports/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.MediaCenter.UI,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.UI/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.UI/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.UI/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.UI/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.MediaCenter.UI/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.PowerShell.Commands.Diagnostics,48,1247549561,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Diagnostics/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Diagnostics/,None,1
1.0.0.0__31bf3856ad364e35,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Diagnostics/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Diagnostics/1.0.0.0__31bf3856ad364e35/,None,1
..,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Diagnostics/1.0.0.0__31bf3856ad364e35/,None,1
Microsoft.PowerShell.Commands.Diagnostics.Resources,48,1247549867,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Diagnostics.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Diagnostics.Resources/,None,1
1.0.0.0_en_31bf3856ad364e35,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Diagnostics.Resources/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Diagnostics.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
..,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Diagnostics.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
Microsoft.PowerShell.Commands.Management,48,1247549561,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Management/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Management/,None,1
1.0.0.0__31bf3856ad364e35,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Management/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Management/1.0.0.0__31bf3856ad364e35/,None,1
..,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Management/1.0.0.0__31bf3856ad364e35/,None,1
Microsoft.PowerShell.Commands.Management.Resources,48,1247549867,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Management.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Management.Resources/,None,1
1.0.0.0_en_31bf3856ad364e35,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Management.Resources/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Management.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
..,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Management.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
Microsoft.PowerShell.Commands.Utility,48,1247549561,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Utility/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Utility/,None,1
1.0.0.0__31bf3856ad364e35,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Utility/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Utility/1.0.0.0__31bf3856ad364e35/,None,1
..,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Utility/1.0.0.0__31bf3856ad364e35/,None,1
Microsoft.PowerShell.Commands.Utility.Resources,48,1247549867,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Utility.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Utility.Resources/,None,1
1.0.0.0_en_31bf3856ad364e35,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Utility.Resources/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Utility.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
..,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Commands.Utility.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
Microsoft.PowerShell.ConsoleHost,48,1247549561,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.ConsoleHost/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.ConsoleHost/,None,1
1.0.0.0__31bf3856ad364e35,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.ConsoleHost/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.ConsoleHost/1.0.0.0__31bf3856ad364e35/,None,1
..,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.ConsoleHost/1.0.0.0__31bf3856ad364e35/,None,1
Microsoft.PowerShell.ConsoleHost.Resources,48,1247549867,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.ConsoleHost.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.ConsoleHost.Resources/,None,1
1.0.0.0_en_31bf3856ad364e35,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.ConsoleHost.Resources/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.ConsoleHost.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
..,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.ConsoleHost.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
Microsoft.PowerShell.Editor,48,1247549561,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Editor/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Editor/,None,1
1.0.0.0__31bf3856ad364e35,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Editor/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Editor/1.0.0.0__31bf3856ad364e35/,None,1
..,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Editor/1.0.0.0__31bf3856ad364e35/,None,1
Microsoft.PowerShell.Editor.Resources,48,1247549867,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Editor.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Editor.Resources/,None,1
1.0.0.0_en_31bf3856ad364e35,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Editor.Resources/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Editor.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
..,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Editor.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
Microsoft.PowerShell.GPowerShell,48,1247549561,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GPowerShell/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GPowerShell/,None,1
1.0.0.0__31bf3856ad364e35,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GPowerShell/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GPowerShell/1.0.0.0__31bf3856ad364e35/,None,1
..,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GPowerShell/1.0.0.0__31bf3856ad364e35/,None,1
Microsoft.PowerShell.GPowerShell.Resources,48,1247549867,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GPowerShell.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GPowerShell.Resources/,None,1
1.0.0.0_en_31bf3856ad364e35,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GPowerShell.Resources/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GPowerShell.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
..,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GPowerShell.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
Microsoft.PowerShell.GraphicalHost,48,1247549561,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GraphicalHost/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GraphicalHost/,None,1
1.0.0.0__31bf3856ad364e35,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GraphicalHost/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GraphicalHost/1.0.0.0__31bf3856ad364e35/,None,1
..,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GraphicalHost/1.0.0.0__31bf3856ad364e35/,None,1
Microsoft.PowerShell.GraphicalHost.Resources,48,1247549867,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GraphicalHost.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GraphicalHost.Resources/,None,1
1.0.0.0_en_31bf3856ad364e35,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GraphicalHost.Resources/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GraphicalHost.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
..,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.GraphicalHost.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
Microsoft.PowerShell.Security,48,1247549561,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Security/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Security/,None,1
1.0.0.0__31bf3856ad364e35,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Security/,None,1
.,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Security/1.0.0.0__31bf3856ad364e35/,None,1
..,48,1247549561,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Security/1.0.0.0__31bf3856ad364e35/,None,1
Microsoft.PowerShell.Security.Resources,48,1247549867,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Security.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Security.Resources/,None,1
1.0.0.0_en_31bf3856ad364e35,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Security.Resources/,None,1
.,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Security.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
..,48,1247549867,/$OrphanFiles/GAC_MSIL/Microsoft.PowerShell.Security.Resources/1.0.0.0_en_31bf3856ad364e35/,None,1
Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets.Resources,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets.Resources/,None,1
6.1.0.0_en_31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets.Resources/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets.Resources/6.1.0.0_en_31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.Cmdlets.Resources/6.1.0.0_en_31bf3856ad364e35/,None,1
Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager.Resources,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager.Resources/,None,1
6.1.0.0_en_31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager.Resources/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager.Resources/6.1.0.0_en_31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager.Resources/6.1.0.0_en_31bf3856ad364e35/,None,1
Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel.Resources,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel.Resources/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel.Resources/,None,1
6.1.0.0_en_31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel.Resources/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel.Resources/6.1.0.0_en_31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel.Resources/6.1.0.0_en_31bf3856ad364e35/,None,1
Microsoft.Security.ApplicationId.PolicyManagement.XmlHelper,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.XmlHelper/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.XmlHelper/,None,1
6.1.0.0__31bf3856ad364e35,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.XmlHelper/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.XmlHelper/6.1.0.0__31bf3856ad364e35/,None,1
..,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.PolicyManagement.XmlHelper/6.1.0.0__31bf3856ad364e35/,None,1
Microsoft.Security.ApplicationId.Wizards.AutomaticRuleGenerationWizard,48,1302596898,/$OrphanFiles/GAC_MSIL/,None,1
.,48,1302596898,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.Wizards.AutomaticRuleGenerationWizard/,None,1
..,48,1247541609,/$OrphanFiles/GAC_MSIL/Microsoft.Security.ApplicationId.Wizards.AutomaticRuleGenerationWizard/,None,1
